,company,company-href,rating-src,sd_rating
227,Marmot,https://guide.ethical.org.au/company/?company=5231,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
228,Millie & More,https://guide.ethical.org.au/company/?company=4192,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
229,Webster,https://guide.ethical.org.au/company/?company=3091,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
230,Bausch Health,https://guide.ethical.org.au/company/?company=670,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
231,Monster Beverage Co,https://guide.ethical.org.au/company/?company=4524,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
232,Dom Bagnato,https://guide.ethical.org.au/company/?company=5136,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
233,PAG Asia,https://guide.ethical.org.au/company/?company=3104,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
234,Pladis,https://guide.ethical.org.au/company/?company=2271,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
235,Soma International,https://guide.ethical.org.au/company/?company=4769,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
236,H2Coco,https://guide.ethical.org.au/company/?company=1811,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
237,Infantino,https://guide.ethical.org.au/company/?company=4758,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
238,Austab,https://guide.ethical.org.au/company/?company=4484,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
239,Deckers,https://guide.ethical.org.au/company/?company=5205,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
240,Verbatim,https://guide.ethical.org.au/company/?company=2035,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
241,Hasbro,https://guide.ethical.org.au/company/?company=2168,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
242,Bostik,https://guide.ethical.org.au/company/?company=4345,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
243,Tropical Canning,https://guide.ethical.org.au/company/?company=661,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
244,Jordans and Ryvita Company Australia,https://guide.ethical.org.au/company/?company=1757,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
245,Baxter Boots,https://guide.ethical.org.au/company/?company=5309,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
246,Minihaha,https://guide.ethical.org.au/company/?company=5279,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
247,Oakley,https://guide.ethical.org.au/company/?company=4609,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
248,Gruma,https://guide.ethical.org.au/company/?company=4295,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
249,Reebok,https://guide.ethical.org.au/company/?company=810,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
250,Lululemon Athletica,https://guide.ethical.org.au/company/?company=5331,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
251,American International Industries,https://guide.ethical.org.au/company/?company=5069,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
252,Jill's Cuisine,https://guide.ethical.org.au/company/?company=1016,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
253,Garfield Weston Foundation,https://guide.ethical.org.au/company/?company=1079,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
254,K2 Sports,https://guide.ethical.org.au/company/?company=4860,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
255,Puma Energy Australia,https://guide.ethical.org.au/company/?company=5357,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
256,Richgro Garden Products,https://guide.ethical.org.au/company/?company=1788,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
257,VF Corporation,https://guide.ethical.org.au/company/?company=4588,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
258,Walter & Wild,https://guide.ethical.org.au/company/?company=2976,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
259,Seine,https://guide.ethical.org.au/company/?company=3111,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
260,Seed Heritage,https://guide.ethical.org.au/company/?company=2008,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
261,Lovitt's,https://guide.ethical.org.au/company/?company=405,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
262,Slim Secrets,https://guide.ethical.org.au/company/?company=4531,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
263,Rubbedin,https://guide.ethical.org.au/company/?company=390,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
264,Metsaliitto Cooperative,https://guide.ethical.org.au/company/?company=4479,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
265,CDH,https://guide.ethical.org.au/company/?company=5447,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
266,PharmaCare,https://guide.ethical.org.au/company/?company=518,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
267,Want Want China,https://guide.ethical.org.au/company/?company=1128,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
268,Vale Brewing,https://guide.ethical.org.au/company/?company=1855,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
269,Guylian,https://guide.ethical.org.au/company/?company=310,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
270,Prestige Cosmetics,https://guide.ethical.org.au/company/?company=5033,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
271,Popina Foods,https://guide.ethical.org.au/company/?company=526,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
272,Playmates Toys,https://guide.ethical.org.au/company/?company=4777,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
273,Encounter Bay,https://guide.ethical.org.au/company/?company=4423,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
274,Avalanche Coffee,https://guide.ethical.org.au/company/?company=1774,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
275,Delamain,https://guide.ethical.org.au/company/?company=4432,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
276,Temptation Bakeries,https://guide.ethical.org.au/company/?company=4263,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
277,General Electric,https://guide.ethical.org.au/company/?company=1531,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
278,Innoxa,https://guide.ethical.org.au/company/?company=3356,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
279,PAI Partners,https://guide.ethical.org.au/company/?company=1976,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
280,Jeyes,https://guide.ethical.org.au/company/?company=4327,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
281,Feathers,https://guide.ethical.org.au/company/?company=4983,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
282,Confectionery Trading Co,https://guide.ethical.org.au/company/?company=4540,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
283,Samsung Group,https://guide.ethical.org.au/company/?company=2814,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
284,Sunny Queen,https://guide.ethical.org.au/company/?company=633,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
285,Marzena BodyCare,https://guide.ethical.org.au/company/?company=4186,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
286,Teva,https://guide.ethical.org.au/company/?company=2981,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
287,Sunraysia Natural Beverage Co,https://guide.ethical.org.au/company/?company=634,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
288,Golden Cockerel,https://guide.ethical.org.au/company/?company=1204,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
289,Millennium Teas,https://guide.ethical.org.au/company/?company=4559,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
290,Ludwig Weinrich,https://guide.ethical.org.au/company/?company=4168,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
291,Epson Australia,https://guide.ethical.org.au/company/?company=5991,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
292,Monde Nissin Australia,https://guide.ethical.org.au/company/?company=2176,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
293,ROC Boots Australia,https://guide.ethical.org.au/company/?company=3095,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
294,Sanitarium,https://guide.ethical.org.au/company/?company=72,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
295,Factory X Group,https://guide.ethical.org.au/company/?company=5168,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
296,Amyson,https://guide.ethical.org.au/company/?company=1265,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
297,Mars,https://guide.ethical.org.au/company/?company=416,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
298,Scandinavian Tobacco Group,https://guide.ethical.org.au/company/?company=1067,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
299,Hawkesbridge,https://guide.ethical.org.au/company/?company=2560,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
300,Modern Baking,https://guide.ethical.org.au/company/?company=664,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
301,Bevco,https://guide.ethical.org.au/company/?company=3276,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
302,Sanyo,https://guide.ethical.org.au/company/?company=2832,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
303,Panasonic Australia,https://guide.ethical.org.au/company/?company=727,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
304,Mexican Express,https://guide.ethical.org.au/company/?company=1756,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
305,Mitolo Group,https://guide.ethical.org.au/company/?company=4154,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
306,Synergy Natural Products,https://guide.ethical.org.au/company/?company=1832,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
307,Four Pillars,https://guide.ethical.org.au/company/?company=3057,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
308,Perrigo,https://guide.ethical.org.au/company/?company=1984,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
309,Creative Brands,https://guide.ethical.org.au/company/?company=201,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
310,Tasman Group,https://guide.ethical.org.au/company/?company=3999,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
311,Ital Biscuits,https://guide.ethical.org.au/company/?company=2753,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
312,Fry Group Foods,https://guide.ethical.org.au/company/?company=4281,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
313,Jasper Coffee,https://guide.ethical.org.au/company/?company=351,https://guide.ethical.org.au/images/icons-small/icon_green.png,100
314,Waterwheel Industries,https://guide.ethical.org.au/company/?company=4245,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
315,Levi's Asia Pacific,https://guide.ethical.org.au/company/?company=4587,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
316,So Natural Foods,https://guide.ethical.org.au/company/?company=606,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
317,Adamantem Capital,https://guide.ethical.org.au/company/?company=5414,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
318,BP Australia,https://guide.ethical.org.au/company/?company=1456,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
319,JD Sports Australia,https://guide.ethical.org.au/company/?company=2282,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
320,Yakult Honsha,https://guide.ethical.org.au/company/?company=699,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
321,Fantastic Snacks,https://guide.ethical.org.au/company/?company=257,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
322,Etiko Fair Trade,https://guide.ethical.org.au/company/?company=4881,https://guide.ethical.org.au/images/icons-small/icon_green.png,100
323,Ask Media Group,https://guide.ethical.org.au/company/?company=3129,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
324,Amgrow,https://guide.ethical.org.au/company/?company=1272,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
325,DuluxGroup,https://guide.ethical.org.au/company/?company=1205,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
326,Healthfarm Fine Foods,https://guide.ethical.org.au/company/?company=47,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
327,Bissell Australia,https://guide.ethical.org.au/company/?company=5440,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
328,Government of China,https://guide.ethical.org.au/company/?company=1227,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
329,Motorola Mobility,https://guide.ethical.org.au/company/?company=5914,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
330,Chanel,https://guide.ethical.org.au/company/?company=4579,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
331,Honeywell,https://guide.ethical.org.au/company/?company=3723,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
332,Clorox Australia,https://guide.ethical.org.au/company/?company=179,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
333,Todd Corporation,https://guide.ethical.org.au/company/?company=1959,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
334,Whirlpool Australia,https://guide.ethical.org.au/company/?company=722,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
